gia ton kivo 
	akmi		emvadon		xwritikotita		xwritikotita/kostos 
14.308162		2572.630859		9202.404297		2572630.750000		0.003577 
14.309162		2572.990479		9204.334961		2572990.500000		0.003577 
14.310163		2573.350342		9206.265625		2573350.250000		0.003578 
14.311163		2573.710205		9208.196289		2573710.250000		0.003578 
14.312163		2574.069824		9210.126953		2574069.750000		0.003578 
14.313164		2574.429688		9212.058594		2574429.750000		0.003578 
14.314164		2574.789795		9213.990234		2574789.750000		0.003579 
14.315165		2575.149658		9215.922852		2575149.750000		0.003579 
14.316165		2575.509521		9217.854492		2575509.500000		0.003579 
14.317165		2575.869385		9219.787109		2575869.500000		0.003579 
14.318166		2576.229492		9221.720703		2576229.500000		0.003580 
14.319166		2576.589600		9223.653320		2576589.500000		0.003580 
14.320167		2576.949463		9225.586914		2576949.500000		0.003580 
14.321167		2577.309570		9227.520508		2577309.500000		0.003580 
14.322167		2577.669678		9229.454102		2577669.750000		0.003581 
14.323168		2578.029785		9231.388672		2578029.750000		0.003581 
14.324168		2578.389893		9233.323242		2578390.000000		0.003581 
14.325169		2578.750000		9235.257812		2578750.000000		0.003581 
14.326169		2579.110352		9237.192383		2579110.250000		0.003582 
14.327169		2579.470459		9239.127930		2579470.500000		0.003582 
14.328170		2579.830811		9241.063477		2579830.750000		0.003582 
14.329170		2580.190918		9242.999023		2580191.000000		0.003582 
14.330171		2580.551270		9244.935547		2580551.250000		0.003583 
14.331171		2580.911621		9246.871094		2580911.500000		0.003583 
14.332171		2581.271973		9248.807617		2581272.000000		0.003583 
14.333172		2581.632324		9250.745117		2581632.250000		0.003583 
14.334172		2581.992676		9252.681641		2581992.750000		0.003584 
14.335173		2582.353027		9254.619141		2582353.000000		0.003584 
14.336173		2582.713623		9256.557617		2582713.500000		0.003584 
14.337173		2583.073975		9258.495117		2583074.000000		0.003584 
14.338174		2583.434570		9260.433594		2583434.500000		0.003585 
14.339174		2583.794922		9262.372070		2583795.000000		0.003585 
14.340175		2584.155518		9264.310547		2584155.500000		0.003585 
14.341175		2584.516113		9266.250000		2584516.000000		0.003585 
14.342175		2584.876709		9268.188477		2584876.750000		0.003586 
14.343176		2585.237305		9270.128906		2585237.250000		0.003586 
14.344176		2585.597900		9272.068359		2585598.000000		0.003586 
14.345177		2585.958740		9274.008789		2585958.750000		0.003586 
14.346177		2586.319336		9275.949219		2586319.250000		0.003587 
14.347178		2586.680176		9277.889648		2586680.250000		0.003587 
14.348178		2587.040771		9279.830078		2587040.750000		0.003587 
14.349178		2587.401611		9281.771484		2587401.500000		0.003587 
14.350179		2587.762451		9283.712891		2587762.500000		0.003588 
14.351179		2588.123291		9285.655273		2588123.250000		0.003588 
14.352180		2588.484131		9287.596680		2588484.250000		0.003588 
14.353180		2588.844971		9289.539062		2588845.000000		0.003588 
14.354180		2589.205811		9291.481445		2589205.750000		0.003589 
14.355181		2589.566650		9293.424805		2589566.750000		0.003589 
14.356181		2589.927734		9295.367188		2589927.750000		0.003589 
14.357182		2590.288574		9297.310547		2590288.500000		0.003589 
14.358182		2590.649658		9299.254883		2590649.750000		0.003590 
14.359182		2591.010742		9301.198242		2591010.750000		0.003590 
14.360183		2591.371582		9303.142578		2591371.500000		0.003590 
14.361183		2591.732666		9305.086914		2591732.750000		0.003590 
14.362184		2592.093750		9307.032227		2592093.750000		0.003591 
14.363184		2592.455078		9308.976562		2592455.000000		0.003591 
14.364184		2592.816162		9310.921875		2592816.250000		0.003591 
14.365185		2593.177246		9312.868164		2593177.250000		0.003591 
14.366185		2593.538574		9314.813477		2593538.500000		0.003592 
14.367186		2593.899658		9316.759766		2593899.750000		0.003592 
14.368186		2594.260986		9318.706055		2594261.000000		0.003592 
14.369186		2594.622314		9320.652344		2594622.250000		0.003592 
14.370187		2594.983398		9322.599609		2594983.500000		0.003593 
14.371187		2595.344727		9324.546875		2595344.750000		0.003593 
14.372188		2595.706055		9326.494141		2595706.000000		0.003593 
14.373188		2596.067627		9328.441406		2596067.750000		0.003593 
14.374188		2596.428955		9330.389648		2596429.000000		0.003594 
14.375189		2596.790283		9332.337891		2596790.250000		0.003594 
14.376189		2597.151855		9334.286133		2597151.750000		0.003594 
14.377190		2597.513184		9336.235352		2597513.250000		0.003594 
14.378190		2597.874756		9338.184570		2597874.750000		0.003595 
14.379190		2598.236328		9340.133789		2598236.250000		0.003595 
14.380191		2598.597900		9342.083008		2598598.000000		0.003595 
14.381191		2598.959473		9344.033203		2598959.500000		0.003595 
14.382192		2599.321045		9345.983398		2599321.000000		0.003596 
14.383192		2599.682617		9347.933594		2599682.500000		0.003596 
14.384192		2600.044189		9349.884766		2600044.250000		0.003596 
14.385193		2600.406006		9351.834961		2600406.000000		0.003596 
14.386193		2600.767578		9353.786133		2600767.500000		0.003597 
14.387194		2601.129395		9355.738281		2601129.500000		0.003597 
14.388194		2601.491211		9357.689453		2601491.250000		0.003597 
14.389194		2601.852783		9359.641602		2601852.750000		0.003597 
14.390195		2602.214600		9361.593750		2602214.500000		0.003598 
14.391195		2602.576416		9363.546875		2602576.500000		0.003598 
14.392196		2602.938477		9365.500000		2602938.500000		0.003598 
14.393196		2603.300293		9367.453125		2603300.250000		0.003598 
14.394197		2603.662109		9369.406250		2603662.000000		0.003599 
14.395197		2604.024170		9371.359375		2604024.250000		0.003599 
14.396197		2604.385986		9373.313477		2604386.000000		0.003599 
14.397198		2604.748047		9375.267578		2604748.000000		0.003599 
14.398198		2605.110107		9377.222656		2605110.000000		0.003600 
14.399199		2605.471924		9379.176758		2605472.000000		0.003600 
14.400199		2605.833984		9381.131836		2605834.000000		0.003600 
14.401199		2606.196045		9383.087891		2606196.000000		0.003600 
14.402200		2606.558350		9385.042969		2606558.250000		0.003601 
14.403200		2606.920410		9386.999023		2606920.500000		0.003601 
14.404201		2607.282471		9388.955078		2607282.500000		0.003601 
14.405201		2607.644775		9390.911133		2607644.750000		0.003601 
14.406201		2608.006836		9392.868164		2608006.750000		0.003602 
14.407202		2608.369141		9394.825195		2608369.250000		0.003602 
14.408202		2608.731445		9396.782227		2608731.500000		0.003602 
14.409203		2609.093750		9398.739258		2609093.750000		0.003602 
14.410203		2609.456055		9400.697266		2609456.000000		0.003603 
14.411203		2609.818359		9402.655273		2609818.250000		0.003603 
14.412204		2610.180664		9404.614258		2610180.750000		0.003603 
14.413204		2610.542969		9406.572266		2610543.000000		0.003603 
14.414205		2610.905518		9408.531250		2610905.500000		0.003604 
14.415205		2611.267822		9410.490234		2611267.750000		0.003604 
14.416205		2611.630371		9412.449219		2611630.250000		0.003604 
14.417206		2611.992676		9414.409180		2611992.750000		0.003604 
14.418206		2612.355225		9416.369141		2612355.250000		0.003605 
14.419207		2612.717773		9418.329102		2612717.750000		0.003605 
14.420207		2613.080322		9420.290039		2613080.250000		0.003605 
14.421207		2613.442871		9422.250977		2613442.750000		0.003605 
14.422208		2613.805420		9424.211914		2613805.500000		0.003606 
14.423208		2614.168213		9426.172852		2614168.250000		0.003606 
14.424209		2614.530762		9428.134766		2614530.750000		0.003606 
14.425209		2614.893555		9430.096680		2614893.500000		0.003606 
14.426209		2615.256104		9432.058594		2615256.000000		0.003607 
14.427210		2615.618896		9434.020508		2615619.000000		0.003607 
14.428210		2615.981689		9435.983398		2615981.750000		0.003607 
14.429211		2616.344482		9437.946289		2616344.500000		0.003607 
14.430211		2616.707275		9439.909180		2616707.250000		0.003608 
14.431211		2617.070068		9441.873047		2617070.000000		0.003608 
14.432212		2617.432861		9443.836914		2617432.750000		0.003608 
14.433212		2617.795898		9445.800781		2617796.000000		0.003608 
14.434213		2618.158691		9447.764648		2618158.750000		0.003609 
14.435213		2618.521729		9449.729492		2618521.750000		0.003609 
14.436213		2618.884521		9451.694336		2618884.500000		0.003609 
14.437214		2619.247559		9453.659180		2619247.500000		0.003609 
14.438214		2619.610596		9455.625000		2619610.500000		0.003610 
14.439215		2619.973633		9457.590820		2619973.750000		0.003610 
14.440215		2620.336670		9459.556641		2620336.750000		0.003610 
14.441216		2620.699707		9461.522461		2620699.750000		0.003610 
14.442216		2621.062988		9463.489258		2621063.000000		0.003611 
14.443216		2621.426025		9465.456055		2621426.000000		0.003611 
14.444217		2621.789062		9467.422852		2621789.000000		0.003611 
14.445217		2622.152344		9469.389648		2622152.250000		0.003611 
14.446218		2622.515625		9471.357422		2622515.750000		0.003612 
14.447218		2622.878906		9473.325195		2622879.000000		0.003612 
14.448218		2623.241943		9475.293945		2623242.000000		0.003612 
14.449219		2623.605225		9477.261719		2623605.250000		0.003612 
14.450219		2623.968750		9479.230469		2623968.750000		0.003613 
14.451220		2624.332031		9481.199219		2624332.000000		0.003613 
14.452220		2624.695312		9483.168945		2624695.250000		0.003613 
14.453220		2625.058838		9485.137695		2625058.750000		0.003613 
14.454221		2625.422119		9487.107422		2625422.000000		0.003614 
14.455221		2625.785645		9489.078125		2625785.750000		0.003614 
14.456222		2626.148926		9491.047852		2626149.000000		0.003614 
14.457222		2626.512451		9493.018555		2626512.500000		0.003614 
14.458222		2626.875977		9494.989258		2626876.000000		0.003615 
14.459223		2627.239502		9496.960938		2627239.500000		0.003615 
14.460223		2627.603027		9498.931641		2627603.000000		0.003615 
14.461224		2627.966797		9500.903320		2627966.750000		0.003615 
14.462224		2628.330322		9502.875000		2628330.250000		0.003616 
14.463224		2628.693848		9504.847656		2628693.750000		0.003616 
14.464225		2629.057617		9506.820312		2629057.500000		0.003616 
14.465225		2629.421387		9508.792969		2629421.500000		0.003616 
14.466226		2629.784912		9510.765625		2629785.000000		0.003617 
14.467226		2630.148682		9512.739258		2630148.750000		0.003617 
14.468226		2630.512451		9514.712891		2630512.500000		0.003617 
14.469227		2630.876221		9516.686523		2630876.250000		0.003617 
14.470227		2631.239990		9518.660156		2631240.000000		0.003618 
14.471228		2631.604004		9520.634766		2631604.000000		0.003618 
14.472228		2631.967773		9522.609375		2631967.750000		0.003618 
14.473228		2632.331787		9524.583984		2632331.750000		0.003618 
14.474229		2632.695557		9526.559570		2632695.500000		0.003619 
14.475229		2633.059570		9528.535156		2633059.500000		0.003619 
14.476230		2633.423584		9530.510742		2633423.500000		0.003619 
14.477230		2633.787354		9532.486328		2633787.250000		0.003619 
14.478230		2634.151367		9534.462891		2634151.250000		0.003620 
14.479231		2634.515625		9536.439453		2634515.500000		0.003620 
14.480231		2634.879639		9538.416016		2634879.750000		0.003620 
14.481232		2635.243652		9540.393555		2635243.750000		0.003620 
14.482232		2635.607666		9542.371094		2635607.750000		0.003621 
14.483232		2635.971924		9544.348633		2635972.000000		0.003621 
14.484233		2636.336182		9546.326172		2636336.250000		0.003621 
14.485233		2636.700195		9548.304688		2636700.250000		0.003621 
14.486234		2637.064453		9550.283203		2637064.500000		0.003622 
14.487234		2637.428711		9552.261719		2637428.750000		0.003622 
14.488235		2637.792969		9554.241211		2637793.000000		0.003622 
14.489235		2638.157227		9556.219727		2638157.250000		0.003622 
14.490235		2638.521484		9558.199219		2638521.500000		0.003623 
14.491236		2638.885986		9560.179688		2638886.000000		0.003623 
14.492236		2639.250244		9562.159180		2639250.250000		0.003623 
14.493237		2639.614746		9564.139648		2639614.750000		0.003623 
14.494237		2639.979004		9566.121094		2639979.000000		0.003624 
14.495237		2640.343506		9568.101562		2640343.500000		0.003624 
14.496238		2640.708008		9570.083008		2640708.000000		0.003624 
14.497238		2641.072510		9572.064453		2641072.500000		0.003624 
14.498239		2641.437012		9574.045898		2641437.000000		0.003625 
14.499239		2641.801514		9576.028320		2641801.500000		0.003625 
14.500239		2642.166016		9578.009766		2642166.000000		0.003625 
14.501240		2642.530762		9579.993164		2642530.750000		0.003625 
14.502240		2642.895264		9581.975586		2642895.250000		0.003626 
14.503241		2643.260010		9583.958984		2643260.000000		0.003626 
14.504241		2643.624512		9585.942383		2643624.500000		0.003626 
14.505241		2643.989258		9587.925781		2643989.250000		0.003626 
14.506242		2644.354004		9589.910156		2644354.000000		0.003627 
14.507242		2644.718750		9591.893555		2644718.750000		0.003627 
14.508243		2645.083496		9593.877930		2645083.500000		0.003627 
14.509243		2645.448242		9595.863281		2645448.250000		0.003627 
14.510243		2645.813232		9597.848633		2645813.250000		0.003628 
14.511244		2646.177979		9599.833008		2646178.000000		0.003628 
14.512244		2646.542969		9601.819336		2646543.000000		0.003628 
14.513245		2646.907715		9603.804688		2646907.750000		0.003628 
14.514245		2647.272705		9605.791016		2647272.750000		0.003629 
14.515245		2647.637695		9607.777344		2647637.750000		0.003629 
14.516246		2648.002686		9609.763672		2648002.750000		0.003629 
14.517246		2648.367676		9611.750977		2648367.750000		0.003629 
14.518247		2648.732666		9613.738281		2648732.750000		0.003630 
14.519247		2649.097656		9615.725586		2649097.750000		0.003630 
14.520247		2649.462646		9617.713867		2649462.750000		0.003630 
14.521248		2649.827881		9619.701172		2649828.000000		0.003630 
14.522248		2650.192871		9621.689453		2650192.750000		0.003631 
14.523249		2650.558105		9623.678711		2650558.000000		0.003631 
14.524249		2650.923340		9625.666992		2650923.250000		0.003631 
14.525249		2651.288330		9627.656250		2651288.250000		0.003631 
14.526250		2651.653564		9629.645508		2651653.500000		0.003632 
14.527250		2652.018799		9631.635742		2652018.750000		0.003632 
14.528251		2652.384033		9633.625000		2652384.000000		0.003632 
14.529251		2652.749512		9635.615234		2652749.500000		0.003632 
14.530252		2653.114746		9637.606445		2653114.750000		0.003633 
14.531252		2653.480225		9639.596680		2653480.250000		0.003633 
14.532252		2653.845459		9641.587891		2653845.500000		0.003633 
14.533253		2654.210938		9643.579102		2654211.000000		0.003633 
14.534253		2654.576416		9645.571289		2654576.500000		0.003634 
14.535254		2654.941650		9647.562500		2654941.750000		0.003634 
14.536254		2655.307129		9649.554688		2655307.250000		0.003634 
14.537254		2655.672607		9651.547852		2655672.500000		0.003634 
14.538255		2656.038330		9653.540039		2656038.250000		0.003635 
14.539255		2656.403809		9655.533203		2656403.750000		0.003635 
14.540256		2656.769287		9657.526367		2656769.250000		0.003635 
14.541256		2657.135010		9659.519531		2657135.000000		0.003635 
14.542256		2657.500488		9661.513672		2657500.500000		0.003636 
14.543257		2657.866211		9663.507812		2657866.250000		0.003636 
14.544257		2658.231934		9665.501953		2658232.000000		0.003636 
14.545258		2658.597656		9667.497070		2658597.750000		0.003636 
14.546258		2658.963379		9669.491211		2658963.500000		0.003637 
14.547258		2659.329102		9671.486328		2659329.000000		0.003637 
14.548259		2659.694824		9673.482422		2659694.750000		0.003637 
14.549259		2660.060547		9675.477539		2660060.500000		0.003637 
14.550260		2660.426514		9677.473633		2660426.500000		0.003638 
14.551260		2660.792236		9679.469727		2660792.250000		0.003638 
14.552260		2661.158203		9681.466797		2661158.250000		0.003638 
14.553261		2661.524170		9683.463867		2661524.250000		0.003638 
14.554261		2661.889893		9685.460938		2661890.000000		0.003639 
14.555262		2662.255859		9687.458008		2662255.750000		0.003639 
14.556262		2662.621826		9689.456055		2662621.750000		0.003639 
14.557262		2662.988037		9691.453125		2662988.000000		0.003639 
14.558263		2663.354004		9693.452148		2663354.000000		0.003640 
14.559263		2663.719971		9695.450195		2663720.000000		0.003640 
14.560264		2664.086182		9697.449219		2664086.250000		0.003640 
14.561264		2664.452148		9699.448242		2664452.250000		0.003640 
14.562264		2664.818359		9701.447266		2664818.250000		0.003641 
14.563265		2665.184326		9703.446289		2665184.250000		0.003641 
14.564265		2665.550537		9705.446289		2665550.500000		0.003641 
14.565266		2665.916748		9707.446289		2665916.750000		0.003641 
14.566266		2666.282959		9709.447266		2666283.000000		0.003642 
14.567266		2666.649170		9711.447266		2666649.250000		0.003642 
14.568267		2667.015625		9713.448242		2667015.500000		0.003642 
14.569267		2667.381836		9715.450195		2667381.750000		0.003642 
14.570268		2667.748291		9717.451172		2667748.250000		0.003643 
14.571268		2668.114502		9719.453125		2668114.500000		0.003643 
14.572268		2668.480957		9721.455078		2668481.000000		0.003643 
14.573269		2668.847412		9723.457031		2668847.500000		0.003643 
14.574269		2669.213867		9725.459961		2669213.750000		0.003644 
14.575270		2669.580322		9727.462891		2669580.250000		0.003644 
14.576270		2669.946777		9729.465820		2669946.750000		0.003644 
14.577271		2670.313232		9731.469727		2670313.250000		0.003644 
14.578271		2670.679688		9733.472656		2670679.750000		0.003645 
14.579271		2671.046143		9735.476562		2671046.250000		0.003645 
14.580272		2671.412842		9737.481445		2671412.750000		0.003645 
14.581272		2671.779541		9739.485352		2671779.500000		0.003645 
14.582273		2672.145996		9741.490234		2672146.000000		0.003646 
14.583273		2672.512695		9743.496094		2672512.750000		0.003646 
14.584273		2672.879395		9745.500977		2672879.500000		0.003646 
14.585274		2673.246094		9747.506836		2673246.000000		0.003646 
14.586274		2673.612793		9749.512695		2673612.750000		0.003647 
14.587275		2673.979492		9751.518555		2673979.500000		0.003647 
14.588275		2674.346436		9753.525391		2674346.500000		0.003647 
14.589275		2674.713135		9755.532227		2674713.250000		0.003647 
14.590276		2675.080078		9757.539062		2675080.000000		0.003648 
14.591276		2675.446777		9759.545898		2675446.750000		0.003648 
14.592277		2675.813721		9761.553711		2675813.750000		0.003648 
14.593277		2676.180664		9763.561523		2676180.750000		0.003648 
14.594277		2676.547607		9765.569336		2676547.500000		0.003649 
14.595278		2676.914551		9767.578125		2676914.500000		0.003649 
14.596278		2677.281494		9769.585938		2677281.500000		0.003649 
14.597279		2677.648438		9771.595703		2677648.500000		0.003649 
14.598279		2678.015625		9773.604492		2678015.500000		0.003650 
14.599279		2678.382568		9775.614258		2678382.500000		0.003650 
14.600280		2678.749756		9777.624023		2678749.750000		0.003650 
14.601280		2679.116699		9779.633789		2679116.750000		0.003650 
14.602281		2679.483887		9781.643555		2679484.000000		0.003651 
14.603281		2679.851074		9783.654297		2679851.000000		0.003651 
14.604281		2680.218262		9785.665039		2680218.250000		0.003651 
14.605282		2680.585449		9787.676758		2680585.500000		0.003651 
14.606282		2680.952637		9789.687500		2680952.750000		0.003652 
14.607283		2681.319824		9791.699219		2681319.750000		0.003652 
14.608283		2681.687256		9793.711914		2681687.250000		0.003652 
14.609283		2682.054443		9795.723633		2682054.500000		0.003652 
14.610284		2682.421875		9797.736328		2682422.000000		0.003653 
14.611284		2682.789307		9799.749023		2682789.250000		0.003653 
14.612285		2683.156494		9801.761719		2683156.500000		0.003653 
14.613285		2683.523926		9803.775391		2683524.000000		0.003653 
14.614285		2683.891357		9805.789062		2683891.250000		0.003654 
14.615286		2684.258789		9807.802734		2684258.750000		0.003654 
14.616286		2684.626465		9809.817383		2684626.500000		0.003654 
14.617287		2684.993896		9811.831055		2684994.000000		0.003654 
14.618287		2685.361328		9813.845703		2685361.250000		0.003655 
14.619287		2685.729004		9815.861328		2685729.000000		0.003655 
14.620288		2686.096680		9817.875977		2686096.750000		0.003655 
14.621288		2686.464111		9819.891602		2686464.000000		0.003655 
14.622289		2686.831787		9821.907227		2686831.750000		0.003656 
14.623289		2687.199463		9823.923828		2687199.500000		0.003656 
14.624290		2687.567139		9825.940430		2687567.250000		0.003656 
14.625290		2687.934814		9827.957031		2687934.750000		0.003656 
14.626290		2688.302490		9829.973633		2688302.500000		0.003657 
14.627291		2688.670410		9831.991211		2688670.500000		0.003657 
14.628291		2689.038086		9834.007812		2689038.000000		0.003657 
14.629292		2689.406006		9836.026367		2689406.000000		0.003657 
14.630292		2689.773682		9838.043945		2689773.750000		0.003658 
14.631292		2690.141602		9840.062500		2690141.500000		0.003658 
14.632293		2690.509521		9842.081055		2690509.500000		0.003658 
14.633293		2690.877441		9844.099609		2690877.500000		0.003658 
14.634294		2691.245361		9846.119141		2691245.250000		0.003659 
14.635294		2691.613281		9848.137695		2691613.250000		0.003659 
14.636294		2691.981445		9850.158203		2691981.500000		0.003659 
14.637295		2692.349365		9852.177734		2692349.250000		0.003659 
14.638295		2692.717285		9854.198242		2692717.250000		0.003660 
14.639296		2693.085449		9856.218750		2693085.500000		0.003660 
14.640296		2693.453613		9858.239258		2693453.500000		0.003660 
14.641296		2693.821533		9860.260742		2693821.500000		0.003660 
14.642297		2694.189697		9862.281250		2694189.750000		0.003661 
14.643297		2694.557861		9864.302734		2694557.750000		0.003661 
14.644298		2694.926025		9866.325195		2694926.000000		0.003661 
14.645298		2695.294434		9868.347656		2695294.500000		0.003661 
14.646298		2695.662598		9870.370117		2695662.500000		0.003662 
14.647299		2696.030762		9872.392578		2696030.750000		0.003662 
14.648299		2696.399170		9874.415039		2696399.250000		0.003662 
14.649300		2696.767334		9876.438477		2696767.250000		0.003662 
14.650300		2697.135742		9878.461914		2697135.750000		0.003663 
14.651300		2697.504150		9880.486328		2697504.250000		0.003663 
14.652301		2697.872559		9882.509766		2697872.500000		0.003663 
14.653301		2698.240967		9884.534180		2698241.000000		0.003663 
14.654302		2698.609375		9886.558594		2698609.500000		0.003664 
14.655302		2698.977783		9888.583984		2698977.750000		0.003664 
14.656302		2699.346436		9890.609375		2699346.500000		0.003664 
14.657303		2699.714844		9892.634766		2699714.750000		0.003664 
14.658303		2700.083496		9894.660156		2700083.500000		0.003665 
14.659304		2700.451904		9896.686523		2700452.000000		0.003665 
14.660304		2700.820557		9898.712891		2700820.500000		0.003665 
14.661304		2701.189209		9900.739258		2701189.250000		0.003665 
14.662305		2701.557861		9902.765625		2701557.750000		0.003666 
14.663305		2701.926514		9904.792969		2701926.500000		0.003666 
14.664306		2702.295166		9906.820312		2702295.250000		0.003666 
14.665306		2702.663818		9908.848633		2702663.750000		0.003666 
14.666306		2703.032715		9910.875977		2703032.750000		0.003667 
14.667307		2703.401367		9912.904297		2703401.250000		0.003667 
14.668307		2703.770264		9914.932617		2703770.250000		0.003667 
14.669308		2704.138916		9916.961914		2704139.000000		0.003667 
14.670308		2704.507812		9918.991211		2704507.750000		0.003668 
14.671309		2704.876709		9921.020508		2704876.750000		0.003668 
14.672309		2705.245605		9923.049805		2705245.500000		0.003668 
14.673309		2705.614502		9925.080078		2705614.500000		0.003668 
14.674310		2705.983398		9927.109375		2705983.500000		0.003669 
14.675310		2706.352539		9929.140625		2706352.500000		0.003669 
14.676311		2706.721436		9931.170898		2706721.500000		0.003669 
14.677311		2707.090332		9933.202148		2707090.250000		0.003669 
14.678311		2707.459473		9935.233398		2707459.500000		0.003670 
14.679312		2707.828613		9937.264648		2707828.500000		0.003670 
14.680312		2708.197754		9939.296875		2708197.750000		0.003670 
14.681313		2708.566650		9941.329102		2708566.750000		0.003670 
14.682313		2708.935791		9943.361328		2708935.750000		0.003671 
14.683313		2709.305176		9945.393555		2709305.250000		0.003671 
14.684314		2709.674316		9947.426758		2709674.250000		0.003671 
14.685314		2710.043457		9949.459961		2710043.500000		0.003671 
14.686315		2710.412842		9951.493164		2710412.750000		0.003672 
14.687315		2710.781982		9953.527344		2710782.000000		0.003672 
14.688315		2711.151367		9955.561523		2711151.250000		0.003672 
14.689316		2711.520508		9957.595703		2711520.500000		0.003672 
14.690316		2711.889893		9959.629883		2711890.000000		0.003673 
14.691317		2712.259277		9961.665039		2712259.250000		0.003673 
14.692317		2712.628662		9963.700195		2712628.750000		0.003673 
14.693317		2712.998047		9965.735352		2712998.000000		0.003673 
14.694318		2713.367676		9967.771484		2713367.750000		0.003674 
14.695318		2713.737061		9969.807617		2713737.000000		0.003674 
14.696319		2714.106445		9971.843750		2714106.500000		0.003674 
14.697319		2714.476074		9973.879883		2714476.000000		0.003674 
14.698319		2714.845703		9975.916992		2714845.750000		0.003675 
14.699320		2715.215088		9977.954102		2715215.000000		0.003675 
14.700320		2715.584717		9979.991211		2715584.750000		0.003675 
14.701321		2715.954346		9982.029297		2715954.250000		0.003675 
14.702321		2716.323975		9984.067383		2716324.000000		0.003676 
14.703321		2716.693604		9986.105469		2716693.500000		0.003676 
14.704322		2717.063477		9988.143555		2717063.500000		0.003676 
14.705322		2717.433105		9990.182617		2717433.000000		0.003676 
14.706323		2717.802979		9992.221680		2717803.000000		0.003677 
14.707323		2718.172607		9994.260742		2718172.500000		0.003677 
14.708323		2718.542480		9996.300781		2718542.500000		0.003677 
14.709324		2718.912354		9998.339844		2718912.250000		0.003677 
14.710324		2719.282227		10000.380859		2719282.250000		0.003678 
14.711325		2719.652100		10002.420898		2719652.000000		0.003678 
14.712325		2720.021973		10004.461914		2720022.000000		0.003678 
14.713326		2720.391846		10006.502930		2720391.750000		0.003678 
14.714326		2720.761719		10008.543945		2720761.750000		0.003679 
14.715326		2721.131836		10010.584961		2721131.750000		0.003679 
14.716327		2721.501709		10012.626953		2721501.750000		0.003679 
14.717327		2721.871826		10014.668945		2721871.750000		0.003679 
14.718328		2722.241699		10016.711914		2722241.750000		0.003680 
14.719328		2722.611816		10018.753906		2722611.750000		0.003680 
14.720328		2722.981934		10020.796875		2722982.000000		0.003680 
14.721329		2723.352051		10022.840820		2723352.000000		0.003680 
14.722329		2723.722168		10024.883789		2723722.250000		0.003681 
14.723330		2724.092529		10026.927734		2724092.500000		0.003681 
14.724330		2724.462646		10028.971680		2724462.750000		0.003681 
14.725330		2724.832764		10031.015625		2724832.750000		0.003681 
14.726331		2725.203125		10033.060547		2725203.000000		0.003682 
14.727331		2725.573486		10035.105469		2725573.500000		0.003682 
14.728332		2725.943604		10037.150391		2725943.500000		0.003682 
14.729332		2726.313965		10039.196289		2726314.000000		0.003682 
14.730332		2726.684326		10041.242188		2726684.250000		0.003683 
14.731333		2727.054688		10043.288086		2727054.750000		0.003683 
14.732333		2727.425049		10045.333984		2727425.000000		0.003683 
14.733334		2727.795654		10047.380859		2727795.750000		0.003683 
14.734334		2728.166016		10049.427734		2728166.000000		0.003684 
14.735334		2728.536377		10051.474609		2728536.500000		0.003684 
14.736335		2728.906982		10053.521484		2728907.000000		0.003684 
14.737335		2729.277588		10055.569336		2729277.500000		0.003684 
14.738336		2729.647949		10057.617188		2729648.000000		0.003685 
14.739336		2730.018555		10059.666016		2730018.500000		0.003685 
14.740336		2730.389160		10061.713867		2730389.250000		0.003685 
14.741337		2730.759766		10063.762695		2730759.750000		0.003685 
14.742337		2731.130615		10065.811523		2731130.500000		0.003686 
14.743338		2731.501221		10067.861328		2731501.250000		0.003686 
14.744338		2731.871826		10069.911133		2731871.750000		0.003686 
14.745338		2732.242676		10071.960938		2732242.750000		0.003686 
14.746339		2732.613281		10074.010742		2732613.250000		0.003687 
14.747339		2732.984131		10076.061523		2732984.250000		0.003687 
14.748340		2733.354980		10078.112305		2733355.000000		0.003687 
14.749340		2733.725830		10080.163086		2733725.750000		0.003687 
14.750340		2734.096680		10082.213867		2734096.750000		0.003688 
14.751341		2734.467529		10084.265625		2734467.500000		0.003688 
14.752341		2734.838379		10086.317383		2734838.500000		0.003688 
14.753342		2735.209473		10088.369141		2735209.500000		0.003688 
14.754342		2735.580322		10090.421875		2735580.250000		0.003689 
14.755342		2735.951416		10092.474609		2735951.500000		0.003689 
14.756343		2736.322266		10094.527344		2736322.250000		0.003689 
14.757343		2736.693359		10096.581055		2736693.250000		0.003689 
14.758344		2737.064453		10098.633789		2737064.500000		0.003690 
14.759344		2737.435547		10100.688477		2737435.500000		0.003690 
14.760345		2737.806641		10102.742188		2737806.750000		0.003690 
14.761345		2738.177734		10104.795898		2738177.750000		0.003690 
14.762345		2738.548828		10106.850586		2738548.750000		0.003691 
14.763346		2738.919922		10108.906250		2738920.000000		0.003691 
14.764346		2739.291260		10110.960938		2739291.250000		0.003691 
14.765347		2739.662598		10113.016602		2739662.500000		0.003691 
14.766347		2740.033691		10115.072266		2740033.750000		0.003692 
14.767347		2740.405029		10117.127930		2740405.000000		0.003692 
14.768348		2740.776367		10119.184570		2740776.250000		0.003692 
14.769348		2741.147705		10121.241211		2741147.750000		0.003692 
14.770349		2741.519043		10123.297852		2741519.000000		0.003693 
14.771349		2741.890381		10125.354492		2741890.500000		0.003693 
14.772349		2742.261719		10127.412109		2742261.750000		0.003693 
